Token,Price,Timestamp
USDC,1.0002507279591084,2023-12-03 00:00:08
USDC,0.9999847930264628,2023-12-03 01:01:04
USDC,0.999989456762915,2023-12-03 02:00:24
USDC,0.9989094191126301,2023-12-03 03:01:06
USDC,1.0001664289479648,2023-12-03 04:00:57
USDC,0.9999358632114371,2023-12-03 05:00:50
USDC,0.999713731040245,2023-12-03 06:00:57
USDC,0.9996005756064285,2023-12-03 07:00:14
USDC,1.000010550291002,2023-12-03 08:00:24
USDC,0.9999186092642727,2023-12-03 09:00:11
USDC,1.0000086388215552,2023-12-03 10:00:49
USDC,1.0003625612432874,2023-12-03 11:00:10
USDC,0.9993416463936842,2023-12-03 12:01:06
USDC,0.9990205839502978,2023-12-03 13:00:02
USDC,1.0011013009153207,2023-12-03 14:00:10
USDC,0.9984226173454843,2023-12-03 15:01:25
USDC,1.0003205871888143,2023-12-03 16:00:16
USDC,0.9987031023894358,2023-12-03 17:00:48
USDC,1.000187371010053,2023-12-03 18:00:39
USDC,0.9997863403262612,2023-12-03 19:00:46
USDC,0.9999665122378479,2023-12-03 20:00:47
USDC,0.9998791190042796,2023-12-03 21:01:09
USDC,1.0005165160208636,2023-12-03 22:01:08
USDC,1.0003860071517667,2023-12-03 23:00:54
USDC,1.0013537228506766,2023-12-04 00:00:21
USDC,1.0002303799517689,2023-12-04 01:01:40
USDC,1.0000811556377396,2023-12-04 02:00:32
USDC,1.0004044123691465,2023-12-04 03:00:04
USDC,0.9999295916513616,2023-12-04 04:00:09
USDC,1.000366228412689,2023-12-04 05:00:26
USDC,0.9987713006715088,2023-12-04 06:00:24
USDC,0.9993425607905643,2023-12-04 07:00:01
USDC,1.0006194522119547,2023-12-04 08:00:30
USDC,1.000448782896137,2023-12-04 09:00:55
USDC,0.9998984781055849,2023-12-04 10:00:40
USDC,1.0004327986265917,2023-12-04 11:00:40
USDC,1.0001179591993774,2023-12-04 12:00:21
USDC,1.000975952270271,2023-12-04 13:00:02
USDC,1.0001680058630722,2023-12-04 14:01:13
USDC,1.0003023782214855,2023-12-04 15:01:30
USDC,1.0007187569480114,2023-12-04 16:01:02
USDC,1.0006161195276573,2023-12-04 17:00:22
USDC,1.000038113535723,2023-12-04 18:00:10
USDC,0.9996434795043798,2023-12-04 19:00:10
USDC,1.0007232699332755,2023-12-04 20:00:02
USDC,1.0002407907249393,2023-12-04 21:01:08
USDC,1.0008432905341875,2023-12-04 22:00:58
USDC,0.9990256798263965,2023-12-04 23:01:18
USDC,1.0006898689394044,2023-12-05 00:01:32
USDC,1.0005813030996118,2023-12-05 01:00:59
USDC,1.000593453265162,2023-12-05 02:01:19
USDC,0.9993531039718057,2023-12-05 03:00:51
USDC,0.9995161358291179,2023-12-05 04:01:04
